"StudentNr","BrandNr","Week","LnSales","LnAdvertising","LnPrice","LnCompAdvertising","LnCompPrice","Qrtr1","Qrtr2","Qrtr3","Qrtr4"
4766946,"82",159,15.2026795364948,13.1723775540695,-4.66174053747649,13.869109143126,-5.68339178500847,1,0,0,0
4766946,"82",160,15.1243837721156,13.5284696132795,-4.57425308335337,15.3268303319656,-5.72848508729657,1,0,0,0
4766946,"82",161,14.986908516358,13.3968735804154,-4.51661000900861,13.9599822615469,-5.71020304245912,1,0,0,0
4766946,"82",162,15.2612523777276,12.8325537098931,-4.72260328288019,14.0294381726918,-5.72664176880228,1,0,0,0
4766946,"82",163,15.3400439633079,13.3754990351285,-4.73687467698552,13.0774434143357,-5.74148434184021,1,0,0,0
4766946,"82",164,15.1745621826903,13.2396680764538,-4.75135269616617,14.8918857584395,-5.72113211299131,1,0,0,0
4766946,"82",165,15.1088669234249,13.0841151512323,-4.66842952562728,9.60837796425555,-5.72848508729657,1,0,0,0
4766946,"82",166,15.131248325621,12.9951411827242,-4.65698993471789,8.64979915596426,-5.74898906749428,1,0,0,0
4766946,"82",167,15.0779409318618,12.8413496884466,-4.65037677882617,10.2108619520836,-5.77570821422779,1,0,0,0
4766946,"82",168,15.287064763035,14.1496865888933,-4.64661737590226,15.1929117417473,-5.72848508729657,1,0,0,0
4766946,"82",169,15.4161095217312,13.8868679650656,-4.64007223799736,14.0811992902598,-5.75087408219005,0,1,0,0
4766946,"82",170,15.1944025893174,14.1625927381151,-4.63542322915911,14.1121669901148,-5.7603528261446,0,1,0,0
4766946,"82",171,15.1372663979466,13.9573598854519,-4.69662779647693,14.2422106004602,-5.76800104698285,0,1,0,0
4766946,"82",172,15.1055693112033,14.0599246782288,-4.63264416298885,15.2723139406345,-5.74148434184021,0,1,0,0
4766946,"82",173,14.9915467435972,13.5242634717289,-4.60797411332083,12.0256113573631,-5.66244861116322,0,1,0,0
4766946,"82",174,15.152745968795,13.4298907233018,-4.56556493139573,9.90752937336246,-5.67461209735642,0,1,0,0
4766946,"82",175,15.1022607887478,12.8981167178899,-4.47704085827756,12.5618606962954,-5.72480184188028,0,1,0,0
4766946,"82",176,15.0319058822888,13.2819705719132,-4.48818747050248,14.331479531998,-5.72664176880228,0,1,0,0
4766946,"82",177,15.0292356537329,14.0106405685052,-4.47624940592125,15.6300337888753,-5.67461209735642,0,1,0,0
4766946,"82",178,14.8591385382996,13.3359429392259,-4.46680051672332,14.1090939334243,-5.68692535758978,0,1,0,0
4766946,"82",179,14.9886513017993,12.9512357343294,-4.54841185216948,11.3305519068242,-5.70298279448564,0,1,0,0
4766946,"82",180,15.2097760649194,11.7946020404701,-4.62435300540487,12.9513306612002,-5.68692535758978,0,1,0,0
4766946,"82",181,15.1966908645707,12.3763258383549,-4.6868141750286,14.47924592048,-5.70298279448564,0,1,0,0
4766946,"82",182,15.4589254592286,13.759544256805,-4.72462962602542,14.0117785758491,-5.74522966457037,0,0,1,0
4766946,"82",183,15.4693886155104,13.6563424786802,-4.80594088645058,13.572313522892,-5.76800104698285,0,0,1,0
4766946,"82",184,15.2953225842026,13.4982115349137,-4.72159164900534,13.8362274730543,-5.74522966457037,0,0,1,0
4766946,"82",185,15.4052591006883,13.7803672010848,-4.71755531658288,0,-5.74335524977602,0,0,1,0
4766946,"82",186,15.3657588185199,13.3365049320543,-4.74305389335148,9.44153145486969,-5.72296529407298,0,0,1,0
4766946,"82",187,15.2953417091803,12.9852667798398,-4.78525424784185,0,-5.67636187908021,0,0,1,0
4766946,"82",188,15.1963410191325,12.72311788731,-4.62068999764613,0,-5.74898906749428,0,0,1,0
4766946,"82",189,15.2002547181433,12.9135245242967,-4.6289507146535,0,-5.73775299422735,0,0,1,0
4766946,"82",190,15.2489136704711,13.3899279429906,-4.70355508790949,9.44153145486969,-5.77184720557033,0,0,1,0
4766946,"82",191,15.3386687529533,13.6293026591165,-4.77988077978071,0,-5.78738149853251,0,0,1,0
4766946,"82",192,15.338825716648,12.9579909665649,-4.73893017616762,0,-5.70478297498978,0,0,1,0
4766946,"82",193,15.3580904613273,13.1279736105748,-4.6887692098644,0,-5.7174758017882,0,0,1,0
4766946,"82",194,15.3493124390489,13.0366638668143,-4.6868141750286,15.0888514833622,-5.70118584880893,0,0,1,0
4766946,"82",195,15.3195906214037,0,-4.7544825891751,11.9675171885782,-5.7120162795833,0,0,0,1
4766946,"82",196,15.2037101030681,12.7837107654916,-4.71654877397148,12.4936434617932,-5.69939212635491,0,0,0,1
4766946,"82",197,15.4564494630364,13.0424518277959,-4.81035103692813,12.7125076445948,-5.68162967001507,0,0,0,1
4766946,"82",198,15.4385128567379,13.1546543661529,-4.72869467227359,13.2783563591508,-5.72296529407298,0,0,0,1
4766946,"82",199,15.2991784233153,13.8037749644777,-4.75135269616617,13.4389666702448,-5.70478297498978,0,0,0,1
4766946,"82",200,15.2281858617405,13.2458704439381,-4.66460176975752,13.7399299635729,-5.7174758017882,0,0,0,1
4766946,"82",201,15.3475221370306,12.8964184057739,-4.7115312019795,13.3278430366967,-5.72664176880228,0,0,0,1
4766946,"82",202,15.3434450964711,13.506647068122,-4.70554316013488,13.3102444514035,-5.67461209735642,0,0,0,1
4766946,"82",203,15.2854794851071,13.0236496119683,-4.72869467227359,14.050308334214,-5.69760161558112,0,0,0,1
4766946,"82",204,15.3167091482841,13.139824048775,-4.69959076160758,13.0901892983056,-5.65385010590799,0,0,0,1
4766946,"82",205,15.3931754104967,13.0412812964361,-4.71053070164592,13.2903442632238,-5.68515701053304,0,0,0,1
4766946,"82",206,15.2738148347128,0,-4.69072807434974,10.1942523684478,-5.67461209735642,0,0,0,1
4766946,"82",207,14.9999775549386,8.14293601043227,-4.81145662023588,11.6392144445205,-5.69581430500702,0,0,0,1
